,date,addressCount,marketCap,supply,price,blockSize,dailyTransactions,NumERC20TokenTransfers,blockTime,gasPrice,gasLimit,gasUsed,blockCountsandReward,blockReward,uncles,ERC20_uniqueAddressTotalCount,ERC20_uniqueAddressReceiveCount,ERC20_uniqueAddressSentCount,ETH_uniqueAddressTotalCount,ETH_uniqueAddressReceiveCount,ETH_uniqueAddressSentCount,dailyETHBurnt,TranasctionFees,blockDifficulty,networkHash,networkTransactionFees,networkUtilization,pendingTransactions,contractsVerified,ENSRegistration
1871,9/12/2020,114274912,43666.67016700875,112577782.21875,387.88,36747,1034584,943188,13.09,107402741783,12450028,78765515640,6501,13560.1875,327,220769,178895,127624,312900,235001,188265,,0,3120.636,246616.9677,8212912708706555168165,0.9732,171883,168,
1872,9/13/2020,114407057,41245.60974853218,112591405.96875,366.33,37461,1042047,963404,12.99,120532907374,12465945,79413962613,6545,13623.75,312,210977,174993,123782,291066,219035,179044,,0,3097.045,245792.1241,9308550821656136665766,0.9733,172337,161,
1873,9/14/2020,114483380,42479.07595368125,112604909.21875,377.24,38902,1079688,987395,13.14,199500184878,12460059,78372157982,6458,13503.25,344,214555,186904,121878,313934,231104,203142,,0,3086.726,243008.2427,15531715509734852938324,0.9741,172126,195,
1874,9/15/2020,114574538,41014.54006208407,112618523.46875,364.19,38490,1089837,981865,13.05,186693081226,12455527,79615836276,6551,13614.25,304,234527,197640,138738,340740,256338,209872,,0,3104.34,246299.1695,14752337821080603895050,0.9757,172769,244,
1875,9/16/2020,114681320,41132.07292455844,112631980.40625,365.19,37243,1035013,963869,13.15,152924068259,12463941,78394336174,6454,13456.9375,323,234962,198593,134466,316213,235631,199538,,0,3066.22,240506.6408,11651239035254337276587,0.9746,172793,212,
1876,9/17/2020,114769439,43874.39690416969,112645759.59375,389.49,58953,1406016,969820,12.87,538006886531,12472107,79872680412,6590,13779.1875,355,330343,311898,191586,445217,340570,320155,,0,3161.325,254113.4795,42763252557572970119021,0.9718,173297,102,
1877,9/18/2020,114864795,43335.49197103313,112659210.65625,384.66,44691,1244808,999369,13.18,318642907595,12463675,78013250896,6435,13451.0625,341,302262,255255,176095,428743,325762,276293,,0,3119.651,244661.5442,24732127096720874081658,0.9728,173242,229,
1878,9/19/2020,114969134,43419.6021180325,112672830.90625,385.36,39058,1090001,978819,13.01,174319934634,12460034,79259285506,6526,13620.25,336,260769,209926,155535,379637,294928,214501,,0,3137.161,249157.4172,13538327845464227247798,0.9748,173324,242,
1879,9/20/2020,115086593,41813.470953109376,112686549.21875,371.06,37327,1095309,970932,12.87,132890442848,12451860,79769667516,6593,13718.3125,313,247809,192028,151836,402408,324285,210133,,0,3154.589,252148.0498,10157693099799476198876,0.9716,173806,185,
1880,9/21/2020,115219227,38339.50564862031,112700272.34375,340.19,38593,1133662,940495,12.92,176908105832,12456178,79397633332,6567,13723.125,342,260519,208767,158146,401767,315123,224427,,0,3195.676,255543.1583,13563368148468521337954,0.9707,173792,272,
1881,9/22/2020,115326897,38801.69911047656,112713722.90625,344.25,40218,1081497,945719,13.16,159389045782,12462096,77951908536,6439,13450.5625,333,254266,208717,148625,367103,284314,214855,,0,3181.617,249373.9827,12151093799380872014099,0.9715,174121,252,
1882,9/23/2020,115445626,36094.17851143407,112727375.96875,320.19,38870,1084100,933479,13.04,128840734977,12458827,78907480390,6527,13653.0625,353,249970,207391,144834,377128,294431,207369,,0,3217.665,256221.4679,10063464325882687163225,0.9703,174757,282,
1883,9/24/2020,115597682,39366.89080250063,112740966.84375,349.18,37690,1087537,902284,13.06,109209158178,12458096,78963329478,6513,13590.875,334,266545,211805,158749,392544,311328,212072,,0,3130.961,248121.4467,8479593769060555238590,0.9732,174910,309,
1884,9/25/2020,115750687,39691.81925587313,112754443.65625,352.02,37258,1034790,888034,13.26,102666573843,12457670,78060701536,6452,13476.8125,337,241610,195401,148031,358513,280483,204365,,0,3153.235,247769.8252,7685964086169958240160,0.9712,174598,249,
1885,9/26/2020,115936045,39943.50325890656,112767858.78125,354.21,36638,984559,877127,13.27,83509486824,12470471,78219863288,6426,13415.125,330,227909,185589,136289,357624,283461,180909,,0,3250.861,254199.3072,6278130235212026915901,0.9762,175034,234,
1886,9/27/2020,116082881,40338.41962487719,112781110.03125,357.67,36580,966479,846923,13.42,86032333679,12456251,77232274120,6368,13251.25,300,222287,190972,120220,348447,276790,179641,,0,3271.997,252519.4224,6376072825802040609154,0.9737,175207,185,
1887,9/28/2020,116200144,39930.35141835344,112794416.59375,354.01,38712,1080187,893960,13.35,121961991712,12454377,77899985330,6404,13306.5625,293,247113,208170,143706,370708,286239,213931,,0,3243.631,251418.9419,9050854036796425177151,0.9767,175615,244,
1888,9/29/2020,116297887,40601.7411641325,112807682.71875,359.92,38831,1088234,929463,13.35,153890704190,12427217,77337826258,6387,13266.125,286,273378,220074,159883,370761,288447,215760,,0,3248.429,250888.4762,11274115345375588988536,0.9744,175304,247,
1889,9/30/2020,116398841,40599.76288959438,112820993.96875,359.86,38201,1079040,958913,13.34,119863366771,12435661,77669896295,6404,13311.25,296,297648,236383,173574,368437,286783,223127,,0,3265.336,253214.6819,8845797480531847854294,0.9753,175870,302,
1890,10/1/2020,116524728,39840.66591102656,112834308.28125,353.09,36977,1018741,872258,13.34,100691869694,12461290,78153314780,6425,13314.3125,273,228640,186271,140695,361319,281599,197649,,0,3263.944,253031.2371,7447624885111999716653,0.9762,175756,285,
1891,10/2/2020,116670052,39026.08257925219,112847591.53125,345.83,36763,1002138,857632,13.36,93806763969,12465901,77516194687,6361,13283.25,328,218675,181655,133815,352205,274049,191370,,0,3285.465,254357.382,6823689645782256716301,0.9776,176324,206,
1892,10/3/2020,116855428,39085.9886520675,112860905.09375,346.32,34866,956528,852085,13.37,79724495395,12443822,77451328901,6375,13313.5625,329,213851,175219,129089,328233,256979,177154,,0,3214.968,249457.7118,5560363638415608599743,0.9763,176369,236,
1893,10/4/2020,116988815,39807.33341266969,112874169.65625,352.67,37145,985452,862958,13.43,83002261988,12464926,77657372343,6373,13264.5625,301,205375,174313,119998,339462,270853,172232,,0,3253.578,251323.8346,5898282626407568753280,0.9776,176777,200,
1894,10/5/2020,117101286,39944.1474219975,112887597.28125,353.84,37933,1027690,929214,13.24,90700178586,12466206,78307833105,6446,13427.625,310,227219,195938,132684,328559,251083,191006,,0,3260.945,254987.7643,6467221106570851246190,0.9745,176820,225,
1895,10/6/2020,117208901,38482.31448841719,112901025.34375,340.85,39563,1083502,946355,13.2,109232953367,12469435,78747165348,6472,13428.0625,281,241638,205498,140564,350221,268038,201964,,0,3395.395,265383.1585,8317971754174603468131,0.9757,176971,218,
1896,10/7/2020,117319229,38606.497444937806,112914209.71875,341.91,37957,1035384,919912,13.5,85972225652,12460975,76951259805,6337,13184.375,302,248826,207124,144047,352705,277220,190336,,0,3375.603,259382.3062,6123201142947645401413,0.9745,177325,260,
1897,10/8/2020,117439510,39660.113668425,112927430.71875,351.20,37115,1019446,901236,13.54,87114899986,12279575,75375596104,6301,13221.0,368,240255,203039,141046,349359,273049,190894,,0,3298.386,254594.1659,5987751727555405228005,0.9757,177318,241,
1898,10/9/2020,117574906,41269.68789618719,112940773.09375,365.41,37292,1049571,920272,13.41,80387358281,12453527,77357297734,6378,13342.375,342,255441,211757,155067,374349,295119,203554,,0,3313.69,257731.4794,5752785534866861518614,0.9741,177396,265,
1899,10/10/2020,117739687,41892.48833851,112954293.40625,370.88,35619,1036351,891639,13.13,64197264627,12466925,76569429799,6509,13520.3125,293,255094,199181,161675,365867,293311,198208,,0,3335.073,262559.7762,4494541295798936979940,0.9436,177663,192,
1900,10/11/2020,117980843,42295.2053355,112967962.96875,374.40,35265,1004701,887063,12.97,49653860265,12467821,79786775919,6569,13669.5625,313,261563,197462,165093,356874,285525,189265,,0,3273.614,260752.4476,3585365603350568699498,0.9743,178275,228,
1901,10/12/2020,118137338,43713.66020706281,112981469.09375,386.91,38657,1092162,942638,13.17,76063541206,12469822,78295187648,6457,13506.125,354,265960,207634,168559,371009,292939,204975,,0,3295.415,259780.9543,5515120626498358226212,0.9724,178416,267,
1902,10/13/2020,118293283,43097.502533580315,112995208.65625,381.41,38207,1127396,945979,12.9,75080099063,12475538,80096589404,6574,13739.5625,345,282647,219044,178269,405963,326903,212378,,0,3320.627,265919.1653,5702287880813999911906,0.9766,178456,265,
1903,10/14/2020,118455064,42834.862528705,113008818.40625,379.04,37253,1093927,925357,13.05,75643030426,12473041,79547880329,6538,13609.75,312,280679,228449,169169,393764,315375,213524,,0,3280.415,260079.179,5932708561644771397806,0.9755,178329,293,
1904,10/15/2020,118634350,42702.145896234375,113022460.15625,377.82,39335,1249576,938860,12.91,74178882628,12470731,80133031649,6565,13641.75,300,298648,241311,202747,533511,446866,268901,,0,3342.047,265545.748,5823950302032914911005,0.9787,178782,297,
1905,10/16/2020,118849286,41323.68348067688,113035952.40625,365.58,37897,1161135,897951,13.09,63068023041,12474317,78926805019,6496,13492.25,292,289959,236916,186685,483916,402238,243321,,0,3340.557,262450.2101,4743680212700759521951,0.9739,179197,296,
1906,10/17/2020,119156794,41662.14717198156,113049540.53125,368.53,34983,1051772,884121,13.05,36291623945,12476373,79293510847,6527,13588.125,314,285430,215243,186919,431067,354468,217000,,0,3336.069,264144.0378,2589454098504457806787,0.9738,178879,265,
1907,10/18/2020,119470702,42787.53256829375,113062922.96875,378.44,34916,995711,878575,13.25,40183042347,12476496,78440855920,6450,13382.4375,283,262374,183242,186896,367266,297272,192836,,0,3255.74,253714.0929,2744857555907111178138,0.9747,179618,234,
1908,10/19/2020,119623113,42902.432395062184,113076704.34375,379.41,38376,1128930,982336,12.89,56873119620,12472844,80373648781,6594,13781.375,350,281030,216967,188648,396357,319047,215929,,0,3327.407,267424.9409,4181258994600723270322,0.9773,179395,279,
1909,10/20/2020,119758362,41711.07871707218,113090254.90625,368.83,38673,1105678,959605,13.1,61935567910,12474870,79106046104,6505,13550.5625,317,280954,221294,189263,389225,308966,224568,,0,3347.672,264326.5699,4532199097751162325362,0.9749,179706,356,
1910,10/21/2020,119887301,44275.60869144938,113103787.59375,391.46,39300,1159354,989882,13.12,74178258309,12474919,79399947057,6513,13532.6875,299,287697,238007,188364,421969,334545,254308,,0,3334.357,262889.3283,5743034746350374522693,0.9773,179898,351,
1911,10/22/2020,120034215,46887.16498129688,113117406.46875,414.50,39041,1189043,969757,13.03,63311659678,12477614,79547201646,6538,13618.875,318,294565,225725,209897,452632,366664,267801,,0,3334.919,264632.0375,4850827673682426605359,0.9751,179939,367,
1912,10/23/2020,120213795,46335.00844204531,113130865.15625,409.57,37597,1132837,926391,13.2,58483044067,12480845,78856378259,6474,13458.6875,299,290093,211511,206835,430670,348025,259733,,0,3384.219,265293.0131,4402466178893541449251,0.976,180229,370,
1913,10/24/2020,120495484,46674.39166101375,113144554.59375,412.52,33663,1012156,866814,12.96,32203857762,12474388,80084922236,6582,13689.4375,307,252397,194758,174411,394318,318974,206861,,0,3394.024,270618.4473,2261147611299623551910,0.9754,180519,320,
1914,10/25/2020,120761592,45976.097368015624,113158004.84375,406.30,33759,965206,855745,13.19,33050174347,12478105,79042948835,6479,13450.25,288,230959,194974,154306,350599,276177,198483,,0,3359.523,263123.7684,2346400107210437054873,0.9777,180474,309,
1915,10/26/2020,120905313,44488.83872152031,113171475.46875,393.11,37969,1086139,924530,13.14,55960128939,12478151,79016361979,6466,13470.625,318,244771,208540,165242,382457,300969,220035,,0,3248.184,255042.5903,4418605406656683952454,0.9794,180858,353,
1916,10/27/2020,121051661,45697.35046978688,113185095.53125,403.74,38239,1078466,940074,13.07,43438225272,12478960,79863638745,6545,13620.0625,309,279849,237916,169240,386285,303401,220782,,0,3293.521,261270.7462,3148634086903841585321,0.9779,180874,340,
1917,10/28/2020,121175740,44008.27491519094,113198741.96875,388.77,39478,1139608,953164,12.95,64546938423,12475808,79792369114,6551,13646.4375,319,269635,221564,179514,409334,325468,228434,,0,3325.639,264434.5193,4849673848465553855423,0.9763,181097,276,
1918,10/29/2020,121296960,43874.316214138125,113212355.40625,387.54,38598,1107849,967085,13.02,68638448298,12474011,79579101714,6526,13613.4375,327,253802,215133,167517,377289,294231,230600,,0,3402.791,269899.6122,5094813369016235788348,0.9776,181152,387,
1919,10/30/2020,121450211,43338.31654973625,113225824.40625,382.76,38732,1111013,931888,13.09,63336696249,12474851,79189425544,6491,13469.0,284,260734,212855,178043,390866,310398,231751,,0,3352.478,262882.3879,4618596845458168653214,0.978,181593,268,
1920,10/31/2020,121642798,43796.46208909125,113239378.65625,386.76,37664,1089587,938257,13.09,40821601761,12474670,79268978218,6526,13554.25,292,287950,237709,178544,411117,331932,233890,,0,3350.094,264362.7692,2992672543774722614689,0.9737,181823,226,
1921,11/1/2020,121821548,44903.66515634594,113252957.59375,396.49,36823,1050753,913350,13.1,33958389367,12477630,79282977653,6511,13578.9375,323,241507,203912,160002,383398,307001,215121,,0,3396.058,268618.7783,2414139493832761651069,0.9759,181684,272,
1922,11/2/2020,121950360,43450.12431537844,113266401.59375,383.61,39219,1156870,934755,13.21,59556293025,12478380,79012728281,6474,13444.0,288,279315,237710,183751,416670,330400,242132,,0,3291.886,257635.824,4397645830555131577829,0.9781,182508,297,
1923,11/3/2020,122117552,43971.88062969281,113279956.28125,388.17,38720,1119359,967398,13.05,44994623512,12480562,79616921576,6518,13554.6875,303,309899,268285,183982,410326,326256,235392,,0,3349.303,264416.6088,3354799838846663791656,0.9787,182312,338,
1924,11/4/2020,122343639,45618.752291889374,113293479.09375,402.66,38593,1137324,888464,13.09,36929765158,12477722,79492127790,6527,13522.8125,273,257130,215243,173494,465901,384025,226674,,0,3340.653,262921.7818,2771964514838866558572,0.9761,182774,357,
1925,11/5/2020,122473722,47236.57283057469,113307042.21875,416.89,38977,1128431,905364,13.09,50351219255,12473765,79336277230,6514,13563.125,314,262021,222809,174047,426633,338757,235380,,0,3301.842,260937.2006,3763177025266295059522,0.9764,182571,298,
1926,11/6/2020,122613507,51710.4826443,113320657.96875,456.32,40265,1171971,926431,13.04,59743475915,12475256,79584660676,6539,13615.75,312,270363,221237,185542,459937,368222,257828,,0,3392.287,268987.9676,4519434580562016286944,0.9756,182911,291,
1927,11/7/2020,122763040,49393.30215054813,113334179.59375,435.82,39353,1131722,896602,13.15,55699556300,12469641,79093696984,6500,13521.625,306,267147,211947,180253,433313,351557,231675,,0,3438.419,270855.0568,4275488754362712987799,0.9758,182764,156,
1928,11/8/2020,123056028,51543.75491130938,113347747.96875,454.74,35311,1016465,848151,13.04,29270287574,12474492,79701963471,6538,13568.375,290,250033,207997,165088,397032,319703,213602,,0,3310.777,261643.365,2131668035689096399242,0.9773,183062,290,
1929,11/9/2020,123244841,50383.41204866719,113361260.09375,444.45,39368,1147695,923181,13.1,43036804081,12477895,79396785999,6507,13512.125,290,278660,225917,195513,431764,350860,230455,,0,3360.639,264378.0815,3182897313536644770713,0.9779,183136,309,
1930,11/10/2020,123382004,51116.12089114813,113374708.09375,450.86,40206,1157455,949592,13.16,50067322104,12476503,78793907472,6452,13448.0,320,273967,229972,189996,417243,334163,235984,,0,3383.06,265163.0229,3776709143616454788485,0.9788,183343,314,
1931,11/11/2020,123660677,52601.948696905936,113388262.15625,463.91,36840,1096582,875907,13.08,52469222811,12477951,79640154012,6528,13554.0625,289,298903,244293,186886,427869,342621,236337,,0,3402.823,268484.3011,3752279971827700559991,0.9778,183252,224,
1932,11/12/2020,123896051,52480.080419585625,113401790.09375,462.78,37937,1099253,909409,13.09,58433082358,12474633,79708979348,6512,13527.9375,295,313670,262008,178836,409178,324161,228187,,0,3358.75,264618.1822,4175992024341708388376,0.9813,183529,347,
1933,11/13/2020,124021348,54084.387089540935,113415369.15625,476.87,39425,1156377,929992,13.0,54834222262,12476628,79735847173,6534,13579.0625,297,304474,263974,174895,426682,338420,243514,,0,3424.202,270725.9898,4109253811259926391952,0.9781,183921,245,
1934,11/14/2020,124234532,52294.15589242906,113428965.34375,461.03,36612,1067063,853355,13.0,34540619732,12477608,79752260413,6542,13596.1875,299,263608,208573,177651,425066,346474,218112,,0,3352.617,265454.2954,2791589601018459046990,0.977,184135,246,
1935,11/15/2020,124406381,50880.12439365593,113442564.03125,448.51,36704,1037428,873338,13.05,34544174003,12476491,79665549484,6546,13598.6875,295,252037,203688,168514,385068,311005,203575,,0,3451.368,273273.2668,2520817489438703190996,0.9755,184158,227,
1936,11/16/2020,124534171,52304.36817922594,113456038.21875,461.01,38425,1105512,915263,13.15,47985935398,12470455,79057383494,6476,13474.1875,303,278012,234310,180797,417196,333239,227418,,0,3364.916,264013.4807,3540927879130815196920,0.979,184361,264,
1937,11/17/2020,124655246,54772.91732868594,113469613.90625,482.71,39870,1173012,941284,13.05,74866465876,12475694,79420719589,6525,13575.6875,307,286456,237990,196259,435594,344458,262656,,0,3413.738,269938.1603,5886356957043018059740,0.9757,185083,262,
1938,11/18/2020,124776511,54331.13201667375,113483022.84375,478.76,38280,1120798,854947,13.23,80394403719,12476858,78884707574,6456,13408.9375,291,265456,223690,176407,416577,323275,260593,,0,3416.954,266830.9124,6371600162011501415574,0.9794,185501,296,
